[DEBUG] 14-06-2020 22:55:21.305 [main] logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 14-06-2020 22:55:21.329 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 14-06-2020 22:55:21.331 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 14-06-2020 22:55:21.335 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 14-06-2020 22:55:21.395 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[DEBUG] 14-06-2020 22:55:21.396 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 14-06-2020 22:55:21.600 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD 3.0//EN] - [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
[WARN ] 14-06-2020 22:55:21.602 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[DEBUG] 14-06-2020 22:55:21.602 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 14-06-2020 22:55:21.607 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 14-06-2020 22:55:21.890 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 14-06-2020 22:55:21.910 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[class org.hibernate.cache.ehcache.internal.EhcacheRegionFactory, class org.hibernate.cache.ehcache.internal.SingletonEhcacheRegionFactory]` RegionFactory strategies were registered
[DEBUG] 14-06-2020 22:55:21.911 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 14-06-2020 22:55:23.028 [main] PropertyBinder - Building property version
[DEBUG] 14-06-2020 22:55:23.032 [main] AnnotationBinder - Binding entity from annotated class: ch90._01.customgenerator.model.Publisher
[DEBUG] 14-06-2020 22:55:23.032 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 14-06-2020 22:55:23.032 [main] EntityBinder - Import with entity name Publisher
[DEBUG] 14-06-2020 22:55:23.032 [main] EntityBinder - Bind entity ch90._01.customgenerator.model.Publisher on table Publisher
[DEBUG] 14-06-2020 22:55:23.036 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Publisher), mappingColumn=pubId, insertable=true, updatable=true, unique=false}
[DEBUG] 14-06-2020 22:55:23.036 [main] PropertyBinder - MetadataSourceProcessor property pubId with lazy=false
[DEBUG] 14-06-2020 22:55:23.036 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ch90._01.customgenerator.model.Publisher:pubId]
[DEBUG] 14-06-2020 22:55:23.036 [main] SimpleValueBinder - building SimpleValue for pubId
[DEBUG] 14-06-2020 22:55:23.036 [main] PropertyBinder - Building property pubId
[DEBUG] 14-06-2020 22:55:23.037 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(pubId)]), pubId, identity, , ...)
[DEBUG] 14-06-2020 22:55:23.037 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='publisher'}
[DEBUG] 14-06-2020 22:55:23.037 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Publisher), mappingColumn=books, insertable=true, updatable=true, unique=false}
[DEBUG] 14-06-2020 22:55:23.040 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Publisher), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 14-06-2020 22:55:23.054 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Publisher), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 14-06-2020 22:55:23.055 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Publisher), mappingColumn=books_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 14-06-2020 22:55:23.056 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='books_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 14-06-2020 22:55:23.057 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='publisher'}
[DEBUG] 14-06-2020 22:55:23.058 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='publisher'}
[DEBUG] 14-06-2020 22:55:23.059 [main] CollectionBinder - Collection role: ch90._01.customgenerator.model.Publisher.books
[DEBUG] 14-06-2020 22:55:23.062 [main] PropertyBinder - Building property books
[DEBUG] 14-06-2020 22:55:23.063 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Publisher), mappingColumn=code, insertable=true, updatable=true, unique=false}
[DEBUG] 14-06-2020 22:55:23.063 [main] PropertyBinder - MetadataSourceProcessor property code with lazy=false
[DEBUG] 14-06-2020 22:55:23.063 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ch90._01.customgenerator.model.Publisher:code]
[DEBUG] 14-06-2020 22:55:23.063 [main] SimpleValueBinder - building SimpleValue for code
[DEBUG] 14-06-2020 22:55:23.064 [main] PropertyBinder - Building property code
[DEBUG] 14-06-2020 22:55:23.064 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Publisher), mappingColumn=name, insertable=true, updatable=true, unique=false}
[DEBUG] 14-06-2020 22:55:23.064 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 14-06-2020 22:55:23.064 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ch90._01.customgenerator.model.Publisher:name]
[DEBUG] 14-06-2020 22:55:23.065 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 14-06-2020 22:55:23.065 [main] PropertyBinder - Building property name
[DEBUG] 14-06-2020 22:55:23.067 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 14-06-2020 22:55:23.067 [main] SimpleValueBinder - Starting fillSimpleValue for title
[DEBUG] 14-06-2020 22:55:23.067 [main] SimpleValueBinder - Starting fillSimpleValue for version
[DEBUG] 14-06-2020 22:55:23.067 [main] SimpleValueBinder - Starting fillSimpleValue for pubId
[DEBUG] 14-06-2020 22:55:23.068 [main] SimpleValueBinder - Starting fillSimpleValue for code
[DEBUG] 14-06-2020 22:55:23.068 [main] SimpleValueBinder - Starting fillSimpleValue for name
[DEBUG] 14-06-2020 22:55:23.073 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [book]
[DEBUG] 14-06-2020 22:55:23.073 [main] PrimaryKey - Forcing column [pubid] to be non-null as it is part of the primary key for table [publisher]
[DEBUG] 14-06-2020 22:55:23.073 [main] CollectionSecondPass - Second pass for collection: ch90._01.customgenerator.model.Publisher.books
[DEBUG] 14-06-2020 22:55:23.074 [main] CollectionBinder - Binding a OneToMany: ch90._01.customgenerator.model.Publisher.books through a foreign key
[DEBUG] 14-06-2020 22:55:23.075 [main] CollectionBinder - Mapping collection: ch90._01.customgenerator.model.Publisher.books -> Book
[DEBUG] 14-06-2020 22:55:23.077 [main] TableBinder - Retrieving property ch90._01.customgenerator.model.Book.publisher
[DEBUG] 14-06-2020 22:55:23.078 [main] CollectionSecondPass - Mapped collection key: Publisher_FK_Key, one-to-many: ch90._01.customgenerator.model.Book
[DEBUG] 14-06-2020 22:55:23.078 [main] InFlightMetadataCollectorImpl - Resolving reference to class: ch90._01.customgenerator.model.Publisher
[DEBUG] 14-06-2020 22:55:23.082 [main] InFlightMetadataCollectorImpl - Resolving reference to class: ch90._01.customgenerator.model.Publisher
[WARN ] 14-06-2020 22:55:23.117 [main] deprecation - HHH90000018: Found use of deprecated transaction factory setting [hibernate.transaction.factory_class]; use the new TransactionCoordinatorBuilder settings [hibernate.transaction.coordinator_class] instead
[DEBUG] 14-06-2020 22:55:23.134 [main] SessionFactoryImpl - Building session factory
[DEBUG] 14-06-2020 22:55:23.135 [main] Settings - SessionFactory name : null
[DEBUG] 14-06-2020 22:55:23.136 [main] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 14-06-2020 22:55:23.136 [main] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 14-06-2020 22:55:23.136 [main] Settings - Statistics: disabled
[DEBUG] 14-06-2020 22:55:23.136 [main] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 14-06-2020 22:55:23.136 [main] Settings - Default entity-mode: pojo
[DEBUG] 14-06-2020 22:55:23.137 [main] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 14-06-2020 22:55:23.137 [main] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 14-06-2020 22:55:23.137 [main] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 14-06-2020 22:55:23.137 [main] Settings - Default batch fetch size: -1
[DEBUG] 14-06-2020 22:55:23.137 [main] Settings - Maximum outer join fetch depth: null
[DEBUG] 14-06-2020 22:55:23.137 [main] Settings - Default null ordering: NONE
[DEBUG] 14-06-2020 22:55:23.137 [main] Settings - Order SQL updates by primary key: disabled
[DEBUG] 14-06-2020 22:55:23.138 [main] Settings - Order SQL inserts for batching: disabled
[DEBUG] 14-06-2020 22:55:23.138 [main] Settings - multi-tenancy strategy : NONE
[DEBUG] 14-06-2020 22:55:23.138 [main] Settings - JTA Track by Thread: enabled
[DEBUG] 14-06-2020 22:55:23.138 [main] Settings - Query language substitutions: {}
[DEBUG] 14-06-2020 22:55:23.138 [main] Settings - Named query checking : enabled
[DEBUG] 14-06-2020 22:55:23.138 [main] Settings - Second-level cache: disabled
[DEBUG] 14-06-2020 22:55:23.138 [main] Settings - Second-level query cache: disabled
[DEBUG] 14-06-2020 22:55:23.138 [main] Settings - Second-level query cache factory: null
[DEBUG] 14-06-2020 22:55:23.139 [main] Settings - Second-level cache region prefix: null
[DEBUG] 14-06-2020 22:55:23.139 [main] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 14-06-2020 22:55:23.139 [main] Settings - Structured second-level cache entries: disabled
[DEBUG] 14-06-2020 22:55:23.139 [main] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 14-06-2020 22:55:23.139 [main] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 14-06-2020 22:55:23.140 [main] Settings - JDBC batch size: 0
[DEBUG] 14-06-2020 22:55:23.140 [main] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 14-06-2020 22:55:23.140 [main] Settings - Scrollable result sets: enabled
[DEBUG] 14-06-2020 22:55:23.140 [main] Settings - Wrap result sets: disabled
[DEBUG] 14-06-2020 22:55:23.140 [main] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 14-06-2020 22:55:23.142 [main] Settings - JDBC result set fetch size: null
[DEBUG] 14-06-2020 22:55:23.142 [main] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 14-06-2020 22:55:23.143 [main] Settings - Generate SQL with comments: disabled
[DEBUG] 14-06-2020 22:55:23.144 [main] Settings - JPA compliance - query : disabled
[DEBUG] 14-06-2020 22:55:23.144 [main] Settings - JPA compliance - closed-handling : disabled
[DEBUG] 14-06-2020 22:55:23.144 [main] Settings - JPA compliance - lists : disabled
[DEBUG] 14-06-2020 22:55:23.144 [main] Settings - JPA compliance - transactions : disabled
[DEBUG] 14-06-2020 22:55:23.233 [main] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 14-06-2020 22:55:23.233 [main] SessionFactoryImpl - Instantiating session factory with properties: {sun.desktop=windows, hibernate.format_sql=true, awt.toolkit=sun.awt.windows.WToolkit, file.encoding.pkg=sun.io, java.specification.version=1.8, sun.cpu.isalist=amd64, sun.jnu.encoding=MS950, hibernate.dialect=org.hibernate.dialect.SQLServer2012Dialect, hibernate.connection_pool_size=1, java.class.path=C:\_JSPx\Hibernate-workspace\HibernateExampesMySQL2019\target\classes;C:\_JSP\repository\javax\servlet\javax.servlet-api\3.1.0\javax.servlet-api-3.1.0.jar;C:\_JSP\repository\javax\servlet\jsp\javax.servlet.jsp-api\2.3.1\javax.servlet.jsp-api-2.3.1.jar;C:\_JSP\repository\jstl\jstl\1.2\jstl-1.2.jar;C:\_JSP\repository\javax\el\el-api\2.2.1-b04\el-api-2.2.1-b04.jar;C:\_JSP\repository\mysql\mysql-connector-java\8.0.13\mysql-connector-java-8.0.13.jar;C:\_JSP\repository\com\google\protobuf\protobuf-java\3.6.1\protobuf-java-3.6.1.jar;C:\_JSP\repository\com\microsoft\sqlserver\mssql-jdbc\6.4.0.jre8\mssql-jdbc-6.4.0.jre8.jar;C:\_JSP\repository\org\hibernate\hibernate-core\5.4.10.Final\hibernate-core-5.4.10.Final.jar;C:\_JSP\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\_JSP\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\_JSP\repository\org\javassist\javassist\3.24.0-GA\javassist-3.24.0-GA.jar;C:\_JSP\repository\net\bytebuddy\byte-buddy\1.10.2\byte-buddy-1.10.2.jar;C:\_JSP\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\_JSP\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\_JSP\repository\org\jboss\jandex\2.1.1.Final\jandex-2.1.1.Final.jar;C:\_JSP\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\_JSP\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\_JSP\repository\org\dom4j\dom4j\2.1.1\dom4j-2.1.1.jar;C:\_JSP\repository\org\hibernate\common\hibernate-commons-annotations\5.1.0.Final\hibernate-commons-annotations-5.1.0.Final.jar;C:\_JSP\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\_JSP\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\_JSP\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\_JSP\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\_JSP\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\_JSP\repository\org\hibernate\hibernate-ehcache\5.4.10.Final\hibernate-ehcache-5.4.10.Final.jar;C:\_JSP\repository\net\sf\ehcache\ehcache\2.10.6\ehcache-2.10.6.jar;C:\_JSP\repository\org\slf4j\slf4j-api\1.7.25\slf4j-api-1.7.25.jar;C:\_JSP\repository\javax\xml\bind\jaxb-api\2.2.11\jaxb-api-2.2.11.jar;C:\_JSP\repository\com\sun\xml\bind\jaxb-core\2.2.11\jaxb-core-2.2.11.jar;C:\_JSP\repository\com\sun\xml\bind\jaxb-impl\2.2.11\jaxb-impl-2.2.11.jar;C:\_JSP\repository\javax\activation\activation\1.1.1\activation-1.1.1.jar;C:\_JSP\repository\org\apache\logging\log4j\log4j-api\2.13.3\log4j-api-2.13.3.jar;C:\_JSP\repository\org\apache\logging\log4j\log4j-core\2.13.3\log4j-core-2.13.3.jar, java.vm.vendor=, sun.arch.data.model=64, hbm2ddl.auto=update, user.variant=, java.vendor.url=http://java.oracle.com/, user.timezone=Asia/Taipei, hibernate.transaction.factory_class=org.hibernate.transaction.JDBCTransactionFactory, os.name=Windows 10, java.vm.specification.version=1.8, sun.java.launcher=SUN_STANDARD, user.country=TW, sun.boot.library.path=C:\_JSP\jdk1.8\jre\bin, sun.java.command=ch90._01.customgenerator.MainProgram_Persist, sun.cpu.endian=little, user.home=C:\Users\USER, user.language=zh, java.specification.vendor=Oracle Corporation, java.home=C:\_JSP\jdk1.8\jre, file.separator=\, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, sun.boot.class.path=C:\_JSP\jdk1.8\jre\lib\resources.jar;C:\_JSP\jdk1.8\jre\lib\rt.jar;C:\_JSP\jdk1.8\jre\lib\sunrsasign.jar;C:\_JSP\jdk1.8\jre\lib\jsse.jar;C:\_JSP\jdk1.8\jre\lib\jce.jar;C:\_JSP\jdk1.8\jre\lib\charsets.jar;C:\_JSP\jdk1.8\jre\lib\jfr.jar;C:\_JSP\jdk1.8\jre\classes, hibernate.hbm2ddl.auto=update, user.script=, connection.password=sa123456, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=1.8.0_242-b08, user.name=USER, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.endorsed.dirs=C:\_JSP\jdk1.8\jre\lib\endorsed, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:sqlserver://127.0.0.1:1433;DatabaseName=jspdb, file.encoding=UTF-8, format_sql=true, connection_pool_size=1, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.show_sql=false, hibernate.current_session_context_class=thread, show_sql=false, transaction.factory_class=org.hibernate.transaction.JDBCTransactionFactory, hibernate.connection.driver_class=com.microsoft.sqlserver.jdbc.SQLServerDriver, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, java.io.tmpdir=C:\Users\USER\AppData\Local\Temp\, java.version=1.8.0_242, user.dir=C:\_JSPx\Hibernate-workspace\HibernateExampesMySQL2019, os.arch=amd64, connection.username=sa, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, java.awt.printerjob=sun.awt.windows.WPrinterJob, sun.os.patch.level=, connection.driver_class=com.microsoft.sqlserver.jdbc.SQLServerDriver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@5b989dc7, java.library.path=C:\_JSP\jdk1.8\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\PortableGit\bin;C:\_JSP\maven3\bin;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\Microsoft SQL Server\110\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\110\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\110\Tools\Binn\ManagementStudio\;C:\Program Files (x86)\Microsoft Visual Studio 10.0\Common7\IDE\PrivateAssemblies\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\130\Tools\Binn\;C:\_JSP\spring2.2.4\bin;C:\_JSP\jdk1.8\bin;C:\_JSP\jdk1.8\jre\bin;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\USER\AppData\Local\Programs\Python\Python36\Scripts\;C:\Users\USER\AppData\Local\Programs\Python\Python36\;C:\Users\USER\AppData\Local\Microsoft\WindowsApps;;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, java.vm.version=25.242-b08, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, java.ext.dirs=C:\_JSP\jdk1.8\jre\lib\ext;C:\WINDOWS\Sun\Java\lib\ext, connection.url=jdbc:sqlserver://127.0.0.1:1433;DatabaseName=jspdb, java.class.version=52.0}
[DEBUG] 14-06-2020 22:55:23.249 [main] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 14-06-2020 22:55:23.250 [main] SessionFactoryImpl - Instantiated session factory
[DEBUG] 14-06-2020 22:55:23.251 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@3f446bef] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@1d81e101]
[DEBUG] 14-06-2020 22:55:23.329 [main] ClassLoaderAccessImpl - Not known whether passed class name [ch90._01.customgenerator.model.Book] is safe
[DEBUG] 14-06-2020 22:55:23.329 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ch90._01.customgenerator.model.Book
[DEBUG] 14-06-2020 22:55:23.402 [main] ClassLoaderAccessImpl - Not known whether passed class name [ch90._01.customgenerator.model.Book] is safe
[DEBUG] 14-06-2020 22:55:23.402 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ch90._01.customgenerator.model.Book
[DEBUG] 14-06-2020 22:55:23.758 [main] ClassLoaderAccessImpl - Not known whether passed class name [ch90._01.customgenerator.model.Publisher] is safe
[DEBUG] 14-06-2020 22:55:23.759 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ch90._01.customgenerator.model.Publisher
[DEBUG] 14-06-2020 22:55:23.759 [main] ClassLoaderAccessImpl - Not known whether passed class name [ch90._01.customgenerator.model.Publisher] is safe
[DEBUG] 14-06-2020 22:55:23.759 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ch90._01.customgenerator.model.Publisher
[DEBUG] 14-06-2020 22:55:23.795 [main] AbstractCollectionPersister - Static SQL for collection: ch90._01.customgenerator.model.Publisher.books
[DEBUG] 14-06-2020 22:55:23.796 [main] AbstractCollectionPersister -  Row insert: update Book set Publisher_FK_Key=? where id=?
[DEBUG] 14-06-2020 22:55:23.796 [main] AbstractCollectionPersister -  Row update: update Book set  where id=?
[DEBUG] 14-06-2020 22:55:23.796 [main] AbstractCollectionPersister -  Row delete: update Book set Publisher_FK_Key=null where Publisher_FK_Key=? and id=?
[DEBUG] 14-06-2020 22:55:23.796 [main] AbstractCollectionPersister -  One-shot delete: update Book set Publisher_FK_Key=null where Publisher_FK_Key=?
[DEBUG] 14-06-2020 22:55:23.801 [main] AbstractEntityPersister - Static SQL for entity: ch90._01.customgenerator.model.Book
[DEBUG] 14-06-2020 22:55:23.801 [main] AbstractEntityPersister -  Version select: select version from Book where id =?
[DEBUG] 14-06-2020 22:55:23.801 [main] AbstractEntityPersister -  Snapshot select: select book_.id, book_.Publisher_FK_Key as Publishe4_0_, book_.title as title2_0_, book_.version as version3_0_ from Book book_ where book_.id=?
[DEBUG] 14-06-2020 22:55:23.801 [main] AbstractEntityPersister -  Insert 0: insert into Book (Publisher_FK_Key, title, version, id) values (?, ?, ?, ?)
[DEBUG] 14-06-2020 22:55:23.802 [main] AbstractEntityPersister -  Update 0: update Book set Publisher_FK_Key=?, title=?, version=? where id=? and version=?
[DEBUG] 14-06-2020 22:55:23.802 [main] AbstractEntityPersister -  Delete 0: delete from Book where id=? and version=?
[DEBUG] 14-06-2020 22:55:23.877 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@69d6a7cd]
[DEBUG] 14-06-2020 22:55:23.880 [main] MetamodelGraphWalker - Visiting attribute path : publisher
[DEBUG] 14-06-2020 22:55:23.884 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@24e08d59]
[DEBUG] 14-06-2020 22:55:23.886 [main] MetamodelGraphWalker - Visiting attribute path : publisher.books
[DEBUG] 14-06-2020 22:55:23.886 [main] MetamodelGraphWalker - Property path deemed to be circular : publisher.books
[DEBUG] 14-06-2020 22:55:23.886 [main] MetamodelGraphWalker - Visiting attribute path : publisher.code
[DEBUG] 14-06-2020 22:55:23.886 [main] MetamodelGraphWalker - Visiting attribute path : publisher.name
[DEBUG] 14-06-2020 22:55:23.886 [main] MetamodelGraphWalker - Visiting attribute path : title
